"VIN","make","model","MY","DOB","WSD","SST"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-08-20 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-07-25 00:00:00","OK"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-07-28 00:00:00","SC"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-09-14 00:00:00","NY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-09-15 00:00:00","IL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-08-02 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-07-30 00:00:00","GA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2011-12-31 00:00:00","MN"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-09 00:00:00","2012-02-04 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-10 00:00:00","2011-10-09 00:00:00","CA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-10 00:00:00","2011-07-20 00:00:00","AZ"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-10 00:00:00","2011-08-06 00:00:00","PA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-10 00:00:00","2011-08-10 00:00:00","FL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-19 00:00:00","NY"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-09-12 00:00:00","GA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-05 00:00:00","NJ"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-03 00:00:00","AR"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-07-30 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-20 00:00:00","CA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-03 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-07-30 00:00:00","TX"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-11-14 00:00:00","FL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-07-29 00:00:00","WI"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2012-07-20 00:00:00","AZ"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2012-09-16 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-09-03 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-10-22 00:00:00","CA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-31 00:00:00","KS"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-07-26 00:00:00","OR"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2012-12-29 00:00:00","CA"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-10-14 00:00:00","FL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-09-03 00:00:00","FL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-09-30 00:00:00","FL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-07-28 00:00:00","IL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-08-25 00:00:00","TX"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-11 00:00:00","2011-10-01 00:00:00","NV"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-05 00:00:00","MN"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-10 00:00:00","OH"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-20 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2012-03-09 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-10 00:00:00","WA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-03 00:00:00","NE"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-12-11 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-05 00:00:00","OH"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-07-28 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-13 00:00:00","CA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-09 00:00:00","FL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2012-03-10 00:00:00","ID"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-11-01 00:00:00","FL"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2012-01-21 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-21 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-30 00:00:00","MN"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-03 00:00:00","OR"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-04 00:00:00","WA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-07-18 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-07-27 00:00:00","OK"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-09 00:00:00","WI"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-07-28 00:00:00","KS"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-01 00:00:00","OH"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2012-07-01 00:00:00","CA"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-31 00:00:00","OH"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-26 00:00:00","FL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-07-29 00:00:00","KY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-08 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-09-03 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-12 00:00:00","2011-08-17 00:00:00","LA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-12-26 00:00:00","MD"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-10-06 00:00:00","IN"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-11-02 00:00:00","MO"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-07-29 00:00:00","WI"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-05 00:00:00","WI"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-07-23 00:00:00","TX"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-11-26 00:00:00","NC"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-12 00:00:00","MD"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-12-29 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-12-05 00:00:00","LA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-10-08 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-09 00:00:00","TX"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-31 00:00:00","NY"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-03 00:00:00","IL"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-04 00:00:00","ND"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-07-30 00:00:00","IN"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-11-03 00:00:00","OR"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-19 00:00:00","KY"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2012-01-21 00:00:00","GA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-07-27 00:00:00","TN"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-18 00:00:00","WI"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2012-08-31 00:00:00","TX"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2012-02-25 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-12-31 00:00:00","NC"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-01 00:00:00","MN"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-08-25 00:00:00","OK"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-10-01 00:00:00","NM"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-07-27 00:00:00","GA"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-09-05 00:00:00","VA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-13 00:00:00","2011-09-27 00:00:00","MD"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-10-31 00:00:00","NY"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-01-26 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-10 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-07-27 00:00:00","IL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-09-17 00:00:00","OH"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-04-12 00:00:00","TX"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-16 00:00:00","NJ"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-07-30 00:00:00","IN"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-11 00:00:00","MI"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-12-30 00:00:00","MA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-30 00:00:00","PA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-09-09 00:00:00","FL"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2013-04-06 00:00:00","VA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-03-30 00:00:00","MD"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-19 00:00:00","FL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-10-06 00:00:00","SC"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-02-29 00:00:00","MI"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-05 00:00:00","TX"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-09-20 00:00:00","NJ"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-09-10 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-09-15 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-09-24 00:00:00","OH"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-02-12 00:00:00","CA"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-06-04 00:00:00","NY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-15 00:00:00","SD"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-10-19 00:00:00","MO"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2012-02-18 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-14 00:00:00","2011-08-15 00:00:00","MD"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2012-08-29 00:00:00","NY"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-10-10 00:00:00","VA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-10-18 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-07-29 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-09-24 00:00:00","CA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-09-21 00:00:00","MD"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2012-11-16 00:00:00","VA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-12-27 00:00:00","FL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-01 00:00:00","CT"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-12-09 00:00:00","PA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-03 00:00:00","WV"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-06 00:00:00","VA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-24 00:00:00","CA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2012-11-28 00:00:00","CA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-09-14 00:00:00","VA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-05 00:00:00","MN"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-08-04 00:00:00","KY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2012-02-11 00:00:00","NY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-10-18 00:00:00","MI"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2012-07-19 00:00:00","MS"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-07-30 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-15 00:00:00","2011-09-08 00:00:00","TX"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-09-29 00:00:00","MI"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-01 00:00:00","TX"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-15 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-22 00:00:00","PA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-09-20 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-01 00:00:00","OH"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-07-28 00:00:00","UT"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-03 00:00:00","MO"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-04-04 00:00:00","FL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-12-03 00:00:00","GA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-08 00:00:00","MN"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-05 00:00:00","OR"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-04 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-08 00:00:00","AL"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-04-13 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-11-23 00:00:00","MD"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-31 00:00:00","NC"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-05-03 00:00:00","OH"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-11-29 00:00:00","PA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-09 00:00:00","SC"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-05 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-08-25 00:00:00","PA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2011-09-05 00:00:00","WA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-02-27 00:00:00","TX"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-03-24 00:00:00","TX"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-16 00:00:00","2012-10-05 00:00:00","FL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-17 00:00:00","2012-03-20 00:00:00","TN"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-17 00:00:00","2011-08-05 00:00:00","IL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-17 00:00:00","2011-09-16 00:00:00","MS"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-17 00:00:00","2011-10-13 00:00:00","IA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-08 00:00:00","MA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-06 00:00:00","NE"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-11-04 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-31 00:00:00","FL"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-03 00:00:00","PA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-11 00:00:00","NY"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-12-09 00:00:00","CT"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-14 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-11-27 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-03-13 00:00:00","WI"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-08-25 00:00:00","FL"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-26 00:00:00","NY"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-10-26 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-09-17 00:00:00","GA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-03 00:00:00","OH"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-01-31 00:00:00","FL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-08-18 00:00:00","MN"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-08-02 00:00:00","NH"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-10-19 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-03-30 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-07-25 00:00:00","AZ"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2012-10-02 00:00:00","GA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-18 00:00:00","2011-07-30 00:00:00","IN"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-12-03 00:00:00","FL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2012-04-24 00:00:00","WI"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-08-08 00:00:00","MA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2012-04-17 00:00:00","NY"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-11-30 00:00:00","OR"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2012-03-16 00:00:00","FL"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2012-02-19 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-08-31 00:00:00","WI"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-08-17 00:00:00","AZ"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-09-05 00:00:00","TX"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2012-10-10 00:00:00","FL"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-10-22 00:00:00","VA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-09-30 00:00:00","WI"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-12-09 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-08-06 00:00:00","TX"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-08-23 00:00:00","MI"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-09-17 00:00:00","NJ"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2011-07-19 00:00:00","2011-09-21 00:00:00","FL"
