"VIN","make","model","MY","DOB","WSD","SST"
"3MEDM0L35ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-26 00:00:00","2010-03-15 00:00:00","MN"
"3MEDM0L35ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-26 00:00:00","2010-06-19 00:00:00","MO"
"3MEDM0L36ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-26 00:00:00","2010-05-06 00:00:00","FL"
"3MEDM0L38ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-26 00:00:00","2010-04-21 00:00:00","NJ"
"3MEDM0L39ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-26 00:00:00","2010-03-02 00:00:00","CA"
"3MEHM0CG3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2011-04-09 00:00:00","AK"
"3MEHM0CG8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-31 00:00:00","CO"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-18 00:00:00","NY"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-10-27 00:00:00","LA"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-18 00:00:00","IL"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-30 00:00:00","VA"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-11 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-01 00:00:00","PA"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-18 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-29 00:00:00","CA"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-30 00:00:00","NY"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-25 00:00:00","TN"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-06 00:00:00","OH"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-30 00:00:00","NY"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-08 00:00:00","ID"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-27 00:00:00","FL"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-08 00:00:00","MI"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-06 00:00:00","PA"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-22 00:00:00","NY"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-31 00:00:00","NJ"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-19 00:00:00","IL"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-22 00:00:00","IN"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-11-09 00:00:00","IN"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-29 00:00:00","OH"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-03 00:00:00","OH"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-10 00:00:00","MD"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-03 00:00:00","WI"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-01 00:00:00","MI"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-31 00:00:00","KY"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-29 00:00:00","PA"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-27 00:00:00","NE"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-03 00:00:00","NM"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-04 00:00:00","CA"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-10-25 00:00:00","MS"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-03 00:00:00","OK"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-24 00:00:00","OH"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-14 00:00:00","MI"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-12 00:00:00","TX"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-29 00:00:00","NJ"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-11 00:00:00","PA"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-16 00:00:00","FL"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-15 00:00:00","FL"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-19 00:00:00","IN"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-12-28 00:00:00","AZ"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-26 00:00:00","MI"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2011-01-29 00:00:00","KY"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-26 00:00:00","CT"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-11 00:00:00","IN"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-29 00:00:00","NC"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-19 00:00:00","OH"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-27 00:00:00","MI"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-09 00:00:00","AL"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-15 00:00:00","MI"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-14 00:00:00","PA"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-04 00:00:00","MI"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-11 00:00:00","TX"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-20 00:00:00","IL"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-14 00:00:00","OH"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-04 00:00:00","OH"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-10 00:00:00","MA"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-08 00:00:00","NY"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-29 00:00:00","AL"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-28 00:00:00","NJ"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-10-25 00:00:00","MN"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-29 00:00:00","NY"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-11 00:00:00","OH"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-11 00:00:00","MI"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-11 00:00:00","NY"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-04 00:00:00","CT"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-13 00:00:00","NC"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-29 00:00:00","OH"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-24 00:00:00","CA"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-17 00:00:00","MI"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-31 00:00:00","FL"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-06 00:00:00","GA"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-12 00:00:00","NJ"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-06 00:00:00","NY"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-10 00:00:00","PA"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-10 00:00:00","NC"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-01 00:00:00","PA"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-16 00:00:00","PA"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-05 00:00:00","MO"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-17 00:00:00","PA"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-09-06 00:00:00","SC"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-29 00:00:00","MI"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-10 00:00:00","NJ"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-22 00:00:00","WI"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-28 00:00:00","GA"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-09 00:00:00","GA"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-16 00:00:00","MI"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-28 00:00:00","MI"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-26 00:00:00","AL"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-20 00:00:00","MI"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-29 00:00:00","RI"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-24 00:00:00","IN"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-22 00:00:00","OK"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-07-09 00:00:00","WI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-03 00:00:00","WI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-18 00:00:00","WI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-06 00:00:00","MI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-04 00:00:00","KS"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-28 00:00:00","NY"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-23 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-31 00:00:00","MI"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-01 00:00:00","NY"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-31 00:00:00","IL"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-29 00:00:00","IL"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-31 00:00:00","WI"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-19 00:00:00","MA"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-25 00:00:00","CT"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-21 00:00:00","OH"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-20 00:00:00","TX"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-20 00:00:00","MO"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-19 00:00:00","WI"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-28 00:00:00","OH"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-29 00:00:00","UT"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-01 00:00:00","OR"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-03 00:00:00","CA"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-11 00:00:00","MI"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-09 00:00:00","MI"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-28 00:00:00","FL"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-07 00:00:00","OH"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-08 00:00:00","MI"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-25 00:00:00","MO"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-23 00:00:00","CA"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-31 00:00:00","MI"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-22 00:00:00","MI"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-10 00:00:00","ME"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-05 00:00:00","IL"
"3MEHM0JG0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-08 00:00:00","TX"
"3MEHM0JG0ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-12-30 00:00:00","IL"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-31 00:00:00","PA"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-24 00:00:00","WI"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-09 00:00:00","NJ"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-05-26 00:00:00","WI"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-11-04 00:00:00","WY"
"3MEHM0JG2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-31 00:00:00","NY"
"3MEHM0JG2ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-21 00:00:00","MI"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-19 00:00:00","MI"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-20 00:00:00","LA"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-10 00:00:00","FL"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-02 00:00:00","OH"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-28 00:00:00","MI"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-19 00:00:00","IA"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-02 00:00:00","MI"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-08-02 00:00:00","TX"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-22 00:00:00","IL"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-04 00:00:00","MI"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-11 00:00:00","MI"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-30 00:00:00","GA"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-11 00:00:00","MO"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-25 00:00:00","IL"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-23 00:00:00","MD"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-01-04 00:00:00","MI"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-11 00:00:00","MI"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-24 00:00:00","AR"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-22 00:00:00","WI"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-06-24 00:00:00","MI"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-02 00:00:00","MI"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-23 00:00:00","GA"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-22 00:00:00","NJ"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-17 00:00:00","OH"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-04 00:00:00","NJ"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-30 00:00:00","MI"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-03-05 00:00:00","MI"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2009-12-30 00:00:00","IL"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-02-25 00:00:00","MI"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2009-11-26 00:00:00","2010-04-08 00:00:00","MI"
"3MEDM0L3XARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2010-03-10 00:00:00","NY"
"3MEDM0L3XARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2010-12-16 00:00:00","NY"
"3MEDM0L31ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2010-06-22 00:00:00","VA"
"3MEDM0L32ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2009-12-31 00:00:00","TX"
"3MEDM0L36ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2009-12-30 00:00:00","CO"
"3MEDM0L37ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2009-12-14 00:00:00","VA"
"3MEDM0L37ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2010-03-31 00:00:00","IA"
"3MEDM0L37ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2010-06-22 00:00:00","PA"
"3MEDM0L39ARXXXXXX","MERC","MILAN HYB",2010,"2009-11-27 00:00:00","2009-12-15 00:00:00","AZ"
"3MEHM0CGXARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-07-27 00:00:00","WA"
"3MEHM0CG1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-06-17 00:00:00","OH"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-05-26 00:00:00","NE"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-07-28 00:00:00","WI"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-05-13 00:00:00","MI"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-21 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-21 00:00:00","NJ"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-06-15 00:00:00","NY"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-08-04 00:00:00","TX"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-08-19 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-15 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-01-05 00:00:00","CO"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-01-18 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-02-17 00:00:00","NJ"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-01-27 00:00:00","NJ"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-05-06 00:00:00","NY"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-07-20 00:00:00","MN"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-03-18 00:00:00","IN"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-26 00:00:00","NJ"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-02 00:00:00","NY"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-07-21 00:00:00","MI"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-29 00:00:00","VT"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-08 00:00:00","PA"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-03-26 00:00:00","IL"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-06-01 00:00:00","TX"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-01-11 00:00:00","MI"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-05-10 00:00:00","WA"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-03-12 00:00:00","NJ"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-05-29 00:00:00","NJ"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-30 00:00:00","NY"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-28 00:00:00","TX"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-30 00:00:00","NY"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-03-31 00:00:00","MS"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-15 00:00:00","MI"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-01-28 00:00:00","NY"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-06-24 00:00:00","NC"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-06-15 00:00:00","OH"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-02-04 00:00:00","FL"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-04-24 00:00:00","KS"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-12 00:00:00","NJ"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2009-12-07 00:00:00","MI"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2009-11-27 00:00:00","2010-03-26 00:00:00","WI"
